ParticipantId,PictureName,Status,Condition,Placement,LabelType,ReactionTime,Response
10.0,DM_3,PEM,PEM,PostExposure,Mix,5.0,2.0
10.0,DM_6,PEM,PEM,PostExposure,Mix,5.0,3.0
10.0,DM_1,PEM,PEM,PostExposure,Mix,5.0,5.0
10.0,DM_7,PEM,PEM,PostExposure,Mix,5.0,4.0
10.0,DM_5,PEM,PEM,PostExposure,Mix,7.0,4.0
10.0,DM_9,PEM,PEM,PostExposure,Mix,6.0,2.0
10.0,DM_8,PEM,PEM,PostExposure,Mix,5.0,1.0
10.0,DM_2,PEM,PEM,PostExposure,Mix,5.0,4.0
10.0,DM_4,PEM,PEM,PostExposure,Mix,5.0,1.0
10.0,DM_10,PEM_PostExposure,PEM,PostExposure,Mix,5.0,1.0
10.0,DM_3,PEM_PostExposure,PEM,PostExposure,Mix,5.0,2.0
10.0,DM_6,PEM_PostExposure,PEM,PostExposure,Mix,5.0,4.0
10.0,DM_1,PEM_PostExposure,PEM,PostExposure,Mix,6.0,4.0
10.0,DM_7,PEM_PostExposure,PEM,PostExposure,Mix,6.0,4.0
10.0,DM_5,PEM_PostExposure,PEM,PostExposure,Mix,5.0,4.0
10.0,DM_9,PEM_PostExposure,PEM,PostExposure,Mix,5.0,1.0
10.0,DM_8,PEM_PostExposure,PEM,PostExposure,Mix,5.0,1.0
10.0,DM_2,PEM_PostExposure,PEM,PostExposure,Mix,5.0,5.0
10.0,DM_4,PEM_PostExposure,PEM,PostExposure,Mix,5.0,1.0
10.0,C_3,Control,Control,Control,Control,6.0,4.0
10.0,C_6,Control,Control,Control,Control,5.0,4.0
10.0,C_10,Control,Control,Control,Control,7.0,4.0
10.0,C_8,Control,Control,Control,Control,6.0,2.0
10.0,C_2,Control,Control,Control,Control,5.0,1.0
10.0,C_1,Control,Control,Control,Control,5.0,5.0
10.0,C_4,Control,Control,Control,Control,5.0,4.0
10.0,C_7,Control,Control,Control,Control,8.0,4.0
10.0,C_9,Control,Control,Control,Control,5.0,5.0
10.0,C_5,Control,Control,Control,Control,5.0,5.0
10.0,PTF_1,CCTEx,CCTEx,Concurrent,Explicit,5.0,4.0
10.0,PTF_8,CCTEx,CCTEx,Concurrent,Explicit,6.0,2.0
10.0,PTF_5,CCTEx,CCTEx,Concurrent,Explicit,7.0,5.0
10.0,PTF_4,CCTEx,CCTEx,Concurrent,Explicit,6.0,3.0
10.0,PTF_6,CCTEx,CCTEx,Concurrent,Explicit,5.0,5.0
10.0,PTF_3,CCTEx,CCTEx,Concurrent,Explicit,5.0,1.0
10.0,PTF_7,CCTEx,CCTEx,Concurrent,Explicit,6.0,1.0
10.0,PTF_10,CCTEx,CCTEx,Concurrent,Explicit,5.0,1.0
10.0,PTF_9,CCTEx,CCTEx,Concurrent,Explicit,5.0,4.0
10.0,PTF_2,CCTEx,CCTEx,Concurrent,Explicit,5.0,5.0
10.0,PE_3,CCTIm,CCTIm,Concurrent,Implicit,6.0,1.0
10.0,PE_5,CCTIm,CCTIm,Concurrent,Implicit,5.0,5.0
10.0,PE_10,CCTIm,CCTIm,Concurrent,Implicit,5.0,4.0
10.0,PE_8,CCTIm,CCTIm,Concurrent,Implicit,5.0,5.0
10.0,PE_1,CCTIm,CCTIm,Concurrent,Implicit,5.0,4.0
10.0,PE_9,CCTIm,CCTIm,Concurrent,Implicit,7.0,4.0
10.0,PE_6,CCTIm,CCTIm,Concurrent,Implicit,5.0,4.0
10.0,PE_4,CCTIm,CCTIm,Concurrent,Implicit,5.0,1.0
10.0,PE_7,CCTIm,CCTIm,Concurrent,Implicit,5.0,5.0
10.0,PE_2,CCTIm,CCTIm,Concurrent,Implicit,5.0,2.0
11.0,DTF_8,PEEx,PEEx,PostExposure,Explicit,5.0,1.0
11.0,DTF_7,PEEx,PEEx,PostExposure,Explicit,5.0,5.0
11.0,DTF_2,PEEx,PEEx,PostExposure,Explicit,5.0,1.0
11.0,DTF_1,PEEx,PEEx,PostExposure,Explicit,5.0,4.0
11.0,DTF_3,PEEx,PEEx,PostExposure,Explicit,5.0,2.0
11.0,DTF_10,PEEx,PEEx,PostExposure,Explicit,5.0,1.0
11.0,DTF_5,PEEx,PEEx,PostExposure,Explicit,5.0,3.0
11.0,DTF_4,PEEx,PEEx,PostExposure,Explicit,5.0,2.0
11.0,DTF_9,PEEx,PEEx,PostExposure,Explicit,5.0,1.0
11.0,DTF_6,PEEx,PEEx,PostExposure,Explicit,5.0,5.0
11.0,DTF_8,PEEx_PostExposure,PEEx,PostExposure,Explicit,5.0,1.0
11.0,DTF_7,PEEx_PostExposure,PEEx,PostExposure,Explicit,5.0,5.0
11.0,DTF_2,PEEx_PostExposure,PEEx,PostExposure,Explicit,5.0,1.0
11.0,DTF_1,PEEx_PostExposure,PEEx,PostExposure,Explicit,5.0,5.0
11.0,DTF_3,PEEx_PostExposure,PEEx,PostExposure,Explicit,5.0,5.0
11.0,DTF_10,PEEx_PostExposure,PEEx,PostExposure,Explicit,5.0,1.0
11.0,DTF_5,PEEx_PostExposure,PEEx,PostExposure,Explicit,5.0,5.0
11.0,DTF_4,PEEx_PostExposure,PEEx,PostExposure,Explicit,5.0,1.0
11.0,DTF_9,PEEx_PostExposure,PEEx,PostExposure,Explicit,5.0,1.0
11.0,DTF_6,PEEx_PostExposure,PEEx,PostExposure,Explicit,5.0,5.0
11.0,DE_7,PEIm,PEIm,PostExposure,Implicit,7.0,1.0
11.0,DE_5,PEIm,PEIm,PostExposure,Implicit,5.0,1.0
11.0,DE_1,PEIm,PEIm,PostExposure,Implicit,5.0,5.0
11.0,DE_2,PEIm,PEIm,PostExposure,Implicit,5.0,1.0
11.0,DE_8,PEIm,PEIm,PostExposure,Implicit,5.0,1.0
11.0,DE_6,PEIm,PEIm,PostExposure,Implicit,5.0,5.0
11.0,DE_10,PEIm,PEIm,PostExposure,Implicit,5.0,1.0
11.0,DE_4,PEIm,PEIm,PostExposure,Implicit,5.0,1.0
11.0,DE_9,PEIm,PEIm,PostExposure,Implicit,5.0,1.0
11.0,DE_3,PEIm,PEIm,PostExposure,Implicit,5.0,1.0
11.0,DE_7,PEIm_PostExposure,PEIm,PostExposure,Implicit,19.0,2.0
11.0,DE_5,PEIm_PostExposure,PEIm,PostExposure,Implicit,5.0,1.0
11.0,DE_1,PEIm_PostExposure,PEIm,PostExposure,Implicit,5.0,5.0
11.0,DE_2,PEIm_PostExposure,PEIm,PostExposure,Implicit,5.0,1.0
11.0,DE_8,PEIm_PostExposure,PEIm,PostExposure,Implicit,5.0,1.0
11.0,DE_6,PEIm_PostExposure,PEIm,PostExposure,Implicit,5.0,5.0
11.0,DE_10,PEIm_PostExposure,PEIm,PostExposure,Implicit,5.0,1.0
11.0,DE_4,PEIm_PostExposure,PEIm,PostExposure,Implicit,5.0,1.0
11.0,DE_9,PEIm_PostExposure,PEIm,PostExposure,Implicit,5.0,1.0
11.0,DE_3,PEIm_PostExposure,PEIm,PostExposure,Implicit,5.0,1.0
11.0,DM_8,PEM,PEM,PostExposure,Mix,5.0,1.0
11.0,DM_1,PEM,PEM,PostExposure,Mix,5.0,2.0
11.0,DM_2,PEM,PEM,PostExposure,Mix,5.0,1.0
11.0,DM_10,PEM,PEM,PostExposure,Mix,5.0,1.0
11.0,DM_9,PEM,PEM,PostExposure,Mix,8.0,1.0
11.0,DM_6,PEM,PEM,PostExposure,Mix,5.0,5.0
11.0,DM_5,PEM,PEM,PostExposure,Mix,5.0,1.0
11.0,DM_7,PEM,PEM,PostExposure,Mix,5.0,4.0
11.0,DM_4,PEM,PEM,PostExposure,Mix,5.0,1.0
11.0,DM_3,PEM,PEM,PostExposure,Mix,5.0,4.0
11.0,DM_8,PEM_PostExposure,PEM,PostExposure,Mix,5.0,1.0
11.0,DM_1,PEM_PostExposure,PEM,PostExposure,Mix,5.0,5.0
11.0,DM_2,PEM_PostExposure,PEM,PostExposure,Mix,5.0,1.0
11.0,DM_10,PEM_PostExposure,PEM,PostExposure,Mix,5.0,1.0
11.0,DM_9,PEM_PostExposure,PEM,PostExposure,Mix,6.0,2.0
11.0,DM_6,PEM_PostExposure,PEM,PostExposure,Mix,5.0,5.0
11.0,DM_5,PEM_PostExposure,PEM,PostExposure,Mix,11.0,2.0
11.0,DM_7,PEM_PostExposure,PEM,PostExposure,Mix,6.0,5.0
11.0,DM_4,PEM_PostExposure,PEM,PostExposure,Mix,5.0,1.0
11.0,DM_3,PEM_PostExposure,PEM,PostExposure,Mix,5.0,5.0
11.0,C_7,Control,Control,Control,Control,5.0,1.0
11.0,C_1,Control,Control,Control,Control,5.0,5.0
11.0,C_2,Control,Control,Control,Control,5.0,1.0
11.0,C_4,Control,Control,Control,Control,5.0,2.0
11.0,C_8,Control,Control,Control,Control,5.0,1.0
11.0,C_5,Control,Control,Control,Control,6.0,5.0
11.0,C_6,Control,Control,Control,Control,5.0,5.0
11.0,C_3,Control,Control,Control,Control,5.0,1.0
11.0,C_9,Control,Control,Control,Control,5.0,1.0
11.0,C_10,Control,Control,Control,Control,5.0,1.0
11.0,PTF_4,CCTEx,CCTEx,Concurrent,Explicit,5.0,1.0
11.0,PTF_3,CCTEx,CCTEx,Concurrent,Explicit,5.0,1.0
11.0,PTF_2,CCTEx,CCTEx,Concurrent,Explicit,5.0,5.0
11.0,PTF_10,CCTEx,CCTEx,Concurrent,Explicit,5.0,1.0
11.0,PTF_9,CCTEx,CCTEx,Concurrent,Explicit,5.0,5.0
11.0,PTF_6,CCTEx,CCTEx,Concurrent,Explicit,5.0,5.0
11.0,PTF_7,CCTEx,CCTEx,Concurrent,Explicit,5.0,1.0
11.0,PTF_8,CCTEx,CCTEx,Concurrent,Explicit,5.0,5.0
11.0,PTF_1,CCTEx,CCTEx,Concurrent,Explicit,5.0,5.0
11.0,PTF_5,CCTEx,CCTEx,Concurrent,Explicit,6.0,5.0
11.0,PE_10,CCTIm,CCTIm,Concurrent,Implicit,6.0,1.0
11.0,PE_8,CCTIm,CCTIm,Concurrent,Implicit,5.0,5.0
11.0,PE_6,CCTIm,CCTIm,Concurrent,Implicit,6.0,2.0
11.0,PE_7,CCTIm,CCTIm,Concurrent,Implicit,5.0,1.0
11.0,PE_5,CCTIm,CCTIm,Concurrent,Implicit,5.0,1.0
11.0,PE_3,CCTIm,CCTIm,Concurrent,Implicit,5.0,1.0
11.0,PE_1,CCTIm,CCTIm,Concurrent,Implicit,5.0,1.0
11.0,PE_9,CCTIm,CCTIm,Concurrent,Implicit,5.0,5.0
11.0,PE_4,CCTIm,CCTIm,Concurrent,Implicit,5.0,1.0
11.0,PE_2,CCTIm,CCTIm,Concurrent,Implicit,5.0,5.0
11.0,PM_9,CCTM,CCTM,Concurrent,Mix,9.0,4.0
11.0,PM_6,CCTM,CCTM,Concurrent,Mix,5.0,5.0
11.0,PM_7,CCTM,CCTM,Concurrent,Mix,5.0,1.0
11.0,PM_4,CCTM,CCTM,Concurrent,Mix,5.0,1.0
11.0,PM_1,CCTM,CCTM,Concurrent,Mix,6.0,5.0
11.0,PM_10,CCTM,CCTM,Concurrent,Mix,5.0,1.0
11.0,PM_3,CCTM,CCTM,Concurrent,Mix,6.0,1.0
11.0,PM_5,CCTM,CCTM,Concurrent,Mix,5.0,1.0
11.0,PM_2,CCTM,CCTM,Concurrent,Mix,5.0,5.0
11.0,PM_8,CCTM,CCTM,Concurrent,Mix,5.0,1.0
12.0,DE_4,PEIm,PEIm,PostExposure,Implicit,5.0,3.0
12.0,DE_7,PEIm,PEIm,PostExposure,Implicit,5.0,2.0
12.0,DE_9,PEIm,PEIm,PostExposure,Implicit,5.0,4.0
12.0,DE_2,PEIm,PEIm,PostExposure,Implicit,5.0,5.0
12.0,DE_10,PEIm,PEIm,PostExposure,Implicit,7.0,2.0
12.0,DE_5,PEIm,PEIm,PostExposure,Implicit,5.0,5.0
12.0,DE_1,PEIm,PEIm,PostExposure,Implicit,6.0,3.0
12.0,DE_8,PEIm,PEIm,PostExposure,Implicit,5.0,3.0
12.0,DE_3,PEIm,PEIm,PostExposure,Implicit,5.0,3.0
12.0,DE_6,PEIm,PEIm,PostExposure,Implicit,5.0,4.0
12.0,DE_4,PEIm_PostExposure,PEIm,PostExposure,Implicit,5.0,2.0
12.0,DE_7,PEIm_PostExposure,PEIm,PostExposure,Implicit,5.0,3.0
12.0,DE_9,PEIm_PostExposure,PEIm,PostExposure,Implicit,5.0,1.0
12.0,DE_2,PEIm_PostExposure,PEIm,PostExposure,Implicit,5.0,1.0
12.0,DE_10,PEIm_PostExposure,PEIm,PostExposure,Implicit,5.0,1.0
12.0,DE_5,PEIm_PostExposure,PEIm,PostExposure,Implicit,5.0,3.0
12.0,DE_1,PEIm_PostExposure,PEIm,PostExposure,Implicit,5.0,3.0
12.0,DE_8,PEIm_PostExposure,PEIm,PostExposure,Implicit,5.0,3.0
12.0,DE_3,PEIm_PostExposure,PEIm,PostExposure,Implicit,5.0,3.0
12.0,DE_6,PEIm_PostExposure,PEIm,PostExposure,Implicit,5.0,3.0
12.0,DM_6,PEM,PEM,PostExposure,Mix,5.0,2.0
12.0,DM_4,PEM,PEM,PostExposure,Mix,5.0,1.0
12.0,DM_1,PEM,PEM,PostExposure,Mix,5.0,3.0
12.0,DM_10,PEM,PEM,PostExposure,Mix,5.0,3.0
12.0,DM_2,PEM,PEM,PostExposure,Mix,5.0,3.0
12.0,DM_7,PEM,PEM,PostExposure,Mix,5.0,4.0
12.0,DM_3,PEM,PEM,PostExposure,Mix,5.0,2.0
12.0,DM_5,PEM,PEM,PostExposure,Mix,5.0,5.0
12.0,DM_8,PEM,PEM,PostExposure,Mix,6.0,3.0
12.0,DM_9,PEM,PEM,PostExposure,Mix,5.0,1.0
12.0,DM_6,PEM_PostExposure,PEM,PostExposure,Mix,5.0,2.0
12.0,DM_4,PEM_PostExposure,PEM,PostExposure,Mix,5.0,1.0
12.0,DM_1,PEM_PostExposure,PEM,PostExposure,Mix,5.0,2.0
12.0,DM_10,PEM_PostExposure,PEM,PostExposure,Mix,5.0,2.0
12.0,DM_2,PEM_PostExposure,PEM,PostExposure,Mix,5.0,1.0
12.0,DM_7,PEM_PostExposure,PEM,PostExposure,Mix,5.0,2.0
12.0,DM_3,PEM_PostExposure,PEM,PostExposure,Mix,5.0,1.0
12.0,DM_5,PEM_PostExposure,PEM,PostExposure,Mix,5.0,2.0
12.0,DM_8,PEM_PostExposure,PEM,PostExposure,Mix,5.0,1.0
12.0,DM_9,PEM_PostExposure,PEM,PostExposure,Mix,5.0,1.0
12.0,C_5,Control,Control,Control,Control,6.0,3.0
12.0,C_4,Control,Control,Control,Control,5.0,1.0
12.0,C_9,Control,Control,Control,Control,5.0,4.0
12.0,C_3,Control,Control,Control,Control,5.0,2.0
12.0,C_1,Control,Control,Control,Control,5.0,3.0
12.0,C_6,Control,Control,Control,Control,5.0,4.0
12.0,C_2,Control,Control,Control,Control,5.0,2.0
12.0,C_8,Control,Control,Control,Control,5.0,3.0
12.0,C_10,Control,Control,Control,Control,5.0,3.0
12.0,C_7,Control,Control,Control,Control,5.0,3.0
12.0,PTF_5,CCTEx,CCTEx,Concurrent,Explicit,6.0,3.0
12.0,PTF_4,CCTEx,CCTEx,Concurrent,Explicit,5.0,2.0
12.0,PTF_7,CCTEx,CCTEx,Concurrent,Explicit,5.0,2.0
12.0,PTF_3,CCTEx,CCTEx,Concurrent,Explicit,5.0,1.0
12.0,PTF_6,CCTEx,CCTEx,Concurrent,Explicit,5.0,4.0
12.0,PTF_9,CCTEx,CCTEx,Concurrent,Explicit,5.0,4.0
12.0,PTF_10,CCTEx,CCTEx,Concurrent,Explicit,6.0,2.0
12.0,PTF_2,CCTEx,CCTEx,Concurrent,Explicit,5.0,3.0
12.0,PTF_8,CCTEx,CCTEx,Concurrent,Explicit,5.0,1.0
12.0,PTF_1,CCTEx,CCTEx,Concurrent,Explicit,5.0,4.0
12.0,PE_6,CCTIm,CCTIm,Concurrent,Implicit,5.0,2.0
12.0,PE_2,CCTIm,CCTIm,Concurrent,Implicit,5.0,1.0
12.0,PE_7,CCTIm,CCTIm,Concurrent,Implicit,5.0,1.0
12.0,PE_5,CCTIm,CCTIm,Concurrent,Implicit,5.0,3.0
12.0,PE_9,CCTIm,CCTIm,Concurrent,Implicit,5.0,3.0
12.0,PE_8,CCTIm,CCTIm,Concurrent,Implicit,5.0,3.0
12.0,PE_10,CCTIm,CCTIm,Concurrent,Implicit,5.0,3.0
12.0,PE_1,CCTIm,CCTIm,Concurrent,Implicit,5.0,3.0
12.0,PE_3,CCTIm,CCTIm,Concurrent,Implicit,5.0,1.0
12.0,PE_4,CCTIm,CCTIm,Concurrent,Implicit,5.0,1.0
12.0,PM_2,CCTM,CCTM,Concurrent,Mix,7.0,2.0
12.0,PM_5,CCTM,CCTM,Concurrent,Mix,5.0,2.0
12.0,PM_1,CCTM,CCTM,Concurrent,Mix,5.0,3.0
12.0,PM_9,CCTM,CCTM,Concurrent,Mix,5.0,4.0
12.0,PM_3,CCTM,CCTM,Concurrent,Mix,5.0,1.0
12.0,PM_8,CCTM,CCTM,Concurrent,Mix,5.0,1.0
12.0,PM_4,CCTM,CCTM,Concurrent,Mix,5.0,1.0
12.0,PM_6,CCTM,CCTM,Concurrent,Mix,5.0,3.0
12.0,PM_10,CCTM,CCTM,Concurrent,Mix,5.0,2.0
12.0,PM_7,CCTM,CCTM,Concurrent,Mix,5.0,2.0
12.0,DTF_8,PEEx,PEEx,PostExposure,Explicit,5.0,2.0
12.0,DTF_10,PEEx,PEEx,PostExposure,Explicit,5.0,2.0
12.0,DTF_7,PEEx,PEEx,PostExposure,Explicit,5.0,4.0
12.0,DTF_6,PEEx,PEEx,PostExposure,Explicit,5.0,2.0
12.0,DTF_2,PEEx,PEEx,PostExposure,Explicit,5.0,1.0
12.0,DTF_4,PEEx,PEEx,PostExposure,Explicit,5.0,2.0
12.0,DTF_1,PEEx,PEEx,PostExposure,Explicit,5.0,1.0
12.0,DTF_9,PEEx,PEEx,PostExposure,Explicit,5.0,1.0
12.0,DTF_3,PEEx,PEEx,PostExposure,Explicit,5.0,2.0
12.0,DTF_5,PEEx,PEEx,PostExposure,Explicit,5.0,3.0
12.0,DTF_8,PEEx_PostExposure,PEEx,PostExposure,Explicit,5.0,1.0
12.0,DTF_10,PEEx_PostExposure,PEEx,PostExposure,Explicit,5.0,2.0
12.0,DTF_7,PEEx_PostExposure,PEEx,PostExposure,Explicit,5.0,4.0
12.0,DTF_6,PEEx_PostExposure,PEEx,PostExposure,Explicit,5.0,3.0
12.0,DTF_2,PEEx_PostExposure,PEEx,PostExposure,Explicit,5.0,1.0
12.0,DTF_4,PEEx_PostExposure,PEEx,PostExposure,Explicit,5.0,1.0
12.0,DTF_1,PEEx_PostExposure,PEEx,PostExposure,Explicit,5.0,3.0
12.0,DTF_9,PEEx_PostExposure,PEEx,PostExposure,Explicit,5.0,1.0
12.0,DTF_3,PEEx_PostExposure,PEEx,PostExposure,Explicit,5.0,3.0
12.0,DTF_5,PEEx_PostExposure,PEEx,PostExposure,Explicit,5.0,4.0
13.0,DM_9,PEM,PEM,PostExposure,Mix,16.0,2.0
13.0,DM_2,PEM,PEM,PostExposure,Mix,5.0,4.0
13.0,DM_10,PEM,PEM,PostExposure,Mix,9.0,2.0
13.0,DM_6,PEM,PEM,PostExposure,Mix,9.0,5.0
13.0,DM_3,PEM,PEM,PostExposure,Mix,7.0,2.0
13.0,DM_4,PEM,PEM,PostExposure,Mix,10.0,3.0
13.0,DM_1,PEM,PEM,PostExposure,Mix,6.0,5.0
13.0,DM_5,PEM,PEM,PostExposure,Mix,6.0,2.0
13.0,DM_7,PEM,PEM,PostExposure,Mix,6.0,4.0
13.0,DM_8,PEM,PEM,PostExposure,Mix,5.0,2.0
13.0,DM_9,PEM_PostExposure,PEM,PostExposure,Mix,5.0,1.0
13.0,DM_2,PEM_PostExposure,PEM,PostExposure,Mix,15.0,2.0
13.0,DM_10,PEM_PostExposure,PEM,PostExposure,Mix,5.0,1.0
13.0,DM_6,PEM_PostExposure,PEM,PostExposure,Mix,5.0,5.0
13.0,DM_3,PEM_PostExposure,PEM,PostExposure,Mix,9.0,3.0
13.0,DM_4,PEM_PostExposure,PEM,PostExposure,Mix,7.0,2.0
13.0,DM_1,PEM_PostExposure,PEM,PostExposure,Mix,5.0,5.0
13.0,DM_5,PEM_PostExposure,PEM,PostExposure,Mix,13.0,2.0
13.0,DM_7,PEM_PostExposure,PEM,PostExposure,Mix,5.0,5.0
13.0,DM_8,PEM_PostExposure,PEM,PostExposure,Mix,6.0,1.0
13.0,C_8,Control,Control,Control,Control,6.0,2.0
13.0,C_2,Control,Control,Control,Control,6.0,1.0
13.0,C_1,Control,Control,Control,Control,6.0,4.0
13.0,C_6,Control,Control,Control,Control,8.0,4.0
13.0,C_4,Control,Control,Control,Control,5.0,1.0
13.0,C_10,Control,Control,Control,Control,6.0,4.0
13.0,C_9,Control,Control,Control,Control,6.0,4.0
13.0,C_5,Control,Control,Control,Control,6.0,2.0
13.0,C_3,Control,Control,Control,Control,6.0,2.0
13.0,C_7,Control,Control,Control,Control,6.0,4.0
13.0,PTF_7,CCTEx,CCTEx,Concurrent,Explicit,5.0,2.0
13.0,PTF_2,CCTEx,CCTEx,Concurrent,Explicit,10.0,3.0
13.0,PTF_6,CCTEx,CCTEx,Concurrent,Explicit,5.0,4.0
13.0,PTF_3,CCTEx,CCTEx,Concurrent,Explicit,9.0,1.0
13.0,PTF_8,CCTEx,CCTEx,Concurrent,Explicit,6.0,4.0
13.0,PTF_10,CCTEx,CCTEx,Concurrent,Explicit,5.0,1.0
13.0,PTF_5,CCTEx,CCTEx,Concurrent,Explicit,8.0,4.0
13.0,PTF_9,CCTEx,CCTEx,Concurrent,Explicit,6.0,3.0
13.0,PTF_1,CCTEx,CCTEx,Concurrent,Explicit,5.0,5.0
13.0,PTF_4,CCTEx,CCTEx,Concurrent,Explicit,5.0,1.0
13.0,PE_5,CCTIm,CCTIm,Concurrent,Implicit,30.0,4.0
13.0,PE_10,CCTIm,CCTIm,Concurrent,Implicit,13.0,2.0
13.0,PE_3,CCTIm,CCTIm,Concurrent,Implicit,5.0,1.0
13.0,PE_8,CCTIm,CCTIm,Concurrent,Implicit,9.0,4.0
13.0,PE_7,CCTIm,CCTIm,Concurrent,Implicit,7.0,2.0
13.0,PE_9,CCTIm,CCTIm,Concurrent,Implicit,6.0,5.0
13.0,PE_4,CCTIm,CCTIm,Concurrent,Implicit,5.0,1.0
13.0,PE_2,CCTIm,CCTIm,Concurrent,Implicit,12.0,2.0
13.0,PE_6,CCTIm,CCTIm,Concurrent,Implicit,13.0,4.0
13.0,PE_1,CCTIm,CCTIm,Concurrent,Implicit,14.0,4.0
13.0,PM_6,CCTM,CCTM,Concurrent,Mix,9.0,2.0
13.0,PM_10,CCTM,CCTM,Concurrent,Mix,5.0,2.0
13.0,PM_5,CCTM,CCTM,Concurrent,Mix,12.0,2.0
13.0,PM_2,CCTM,CCTM,Concurrent,Mix,5.0,4.0
13.0,PM_1,CCTM,CCTM,Concurrent,Mix,6.0,2.0
13.0,PM_4,CCTM,CCTM,Concurrent,Mix,5.0,1.0
13.0,PM_7,CCTM,CCTM,Concurrent,Mix,11.0,2.0
13.0,PM_9,CCTM,CCTM,Concurrent,Mix,5.0,5.0
13.0,PM_3,CCTM,CCTM,Concurrent,Mix,12.0,2.0
13.0,PM_8,CCTM,CCTM,Concurrent,Mix,6.0,1.0
13.0,DTF_7,PEEx,PEEx,PostExposure,Explicit,5.0,5.0
13.0,DTF_5,PEEx,PEEx,PostExposure,Explicit,5.0,4.0
13.0,DTF_6,PEEx,PEEx,PostExposure,Explicit,5.0,2.0
13.0,DTF_4,PEEx,PEEx,PostExposure,Explicit,5.0,2.0
13.0,DTF_10,PEEx,PEEx,PostExposure,Explicit,5.0,1.0
13.0,DTF_2,PEEx,PEEx,PostExposure,Explicit,5.0,1.0
13.0,DTF_9,PEEx,PEEx,PostExposure,Explicit,5.0,1.0
13.0,DTF_8,PEEx,PEEx,PostExposure,Explicit,5.0,4.0
13.0,DTF_3,PEEx,PEEx,PostExposure,Explicit,8.0,4.0
13.0,DTF_1,PEEx,PEEx,PostExposure,Explicit,5.0,2.0
13.0,DTF_7,PEEx_PostExposure,PEEx,PostExposure,Explicit,5.0,5.0
13.0,DTF_5,PEEx_PostExposure,PEEx,PostExposure,Explicit,6.0,5.0
13.0,DTF_6,PEEx_PostExposure,PEEx,PostExposure,Explicit,5.0,4.0
13.0,DTF_4,PEEx_PostExposure,PEEx,PostExposure,Explicit,5.0,1.0
13.0,DTF_10,PEEx_PostExposure,PEEx,PostExposure,Explicit,5.0,1.0
13.0,DTF_2,PEEx_PostExposure,PEEx,PostExposure,Explicit,5.0,1.0
13.0,DTF_9,PEEx_PostExposure,PEEx,PostExposure,Explicit,5.0,1.0
13.0,DTF_8,PEEx_PostExposure,PEEx,PostExposure,Explicit,8.0,2.0
13.0,DTF_3,PEEx_PostExposure,PEEx,PostExposure,Explicit,8.0,4.0
13.0,DTF_1,PEEx_PostExposure,PEEx,PostExposure,Explicit,6.0,2.0
13.0,DE_9,PEIm,PEIm,PostExposure,Implicit,5.0,2.0
13.0,DE_7,PEIm,PEIm,PostExposure,Implicit,6.0,4.0
13.0,DE_5,PEIm,PEIm,PostExposure,Implicit,6.0,4.0
13.0,DE_4,PEIm,PEIm,PostExposure,Implicit,5.0,2.0
13.0,DE_2,PEIm,PEIm,PostExposure,Implicit,8.0,1.0
13.0,DE_6,PEIm,PEIm,PostExposure,Implicit,5.0,5.0
13.0,DE_10,PEIm,PEIm,PostExposure,Implicit,5.0,2.0
13.0,DE_8,PEIm,PEIm,PostExposure,Implicit,5.0,2.0
13.0,DE_1,PEIm,PEIm,PostExposure,Implicit,5.0,5.0
13.0,DE_3,PEIm,PEIm,PostExposure,Implicit,6.0,4.0
13.0,DE_9,PEIm_PostExposure,PEIm,PostExposure,Implicit,5.0,2.0
13.0,DE_7,PEIm_PostExposure,PEIm,PostExposure,Implicit,16.0,2.0
13.0,DE_5,PEIm_PostExposure,PEIm,PostExposure,Implicit,5.0,4.0
13.0,DE_4,PEIm_PostExposure,PEIm,PostExposure,Implicit,5.0,2.0
13.0,DE_2,PEIm_PostExposure,PEIm,PostExposure,Implicit,5.0,1.0
13.0,DE_6,PEIm_PostExposure,PEIm,PostExposure,Implicit,5.0,4.0
13.0,DE_10,PEIm_PostExposure,PEIm,PostExposure,Implicit,5.0,1.0
13.0,DE_8,PEIm_PostExposure,PEIm,PostExposure,Implicit,8.0,1.0
13.0,DE_1,PEIm_PostExposure,PEIm,PostExposure,Implicit,6.0,5.0
13.0,DE_3,PEIm_PostExposure,PEIm,PostExposure,Implicit,6.0,2.0
14.0,C_1,Control,Control,Control,Control,7.0,2.0
14.0,C_5,Control,Control,Control,Control,5.0,4.0
14.0,C_6,Control,Control,Control,Control,5.0,5.0
14.0,C_2,Control,Control,Control,Control,7.0,1.0
14.0,C_7,Control,Control,Control,Control,6.0,4.0
14.0,C_8,Control,Control,Control,Control,6.0,2.0
14.0,C_3,Control,Control,Control,Control,7.0,2.0
14.0,C_9,Control,Control,Control,Control,5.0,5.0
14.0,C_4,Control,Control,Control,Control,5.0,1.0
14.0,C_10,Control,Control,Control,Control,6.0,1.0
14.0,PTF_3,CCTEx,CCTEx,Concurrent,Explicit,6.0,1.0
14.0,PTF_6,CCTEx,CCTEx,Concurrent,Explicit,8.0,4.0
14.0,PTF_10,CCTEx,CCTEx,Concurrent,Explicit,5.0,1.0
14.0,PTF_1,CCTEx,CCTEx,Concurrent,Explicit,6.0,5.0
14.0,PTF_2,CCTEx,CCTEx,Concurrent,Explicit,6.0,4.0
